Date,Revenue,COGS,is_test,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,is_month_start,is_month_end,revenue_lag_1,revenue_lag_7,revenue_lag_30,rolling_mean_7,rolling_std_7,revenue_growth_rate,active_promos_count,is_promo_active,sessions_lag_1,sessions_lag_7,sessions_rolling_mean_7,total_stock_on_hand,total_stockouts,revenue_lag_14,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas,days_to_payday,days_to_double_day,revenue_lag_2,revenue_lag_3,revenue_diff_1,revenue_diff_7,revenue_acceleration,weekend_x_payday,promo_x_weekend,sessions_per_dayofweek
2017-04-29,13969061.08,11193381.32,0,5,29,4,2,2017,17,1,0,0,8873238.46,5307716.56,17516038.82,8580995.805714285,2182726.9487091014,-0.18675037329885924,0.0,0,39311.0,35014.0,36018.57142857143,101429.0,340.0,5118767.2,8580995.805714285,7895561.434333334,2182726.9487091014,0,0,0,2,6,10910842.34,11677117.94,-2037603.879999999,3565521.9000000013,-1271328.2799999993,0,0,6551.833333333333
2017-04-30,12763691.95,10213945.04,0,6,30,4,2,2017,17,1,0,1,13969061.08,7933547.43,16556662.03,9818330.737142857,2455798.8465240095,0.5742911838751596,0.0,0,34984.0,34949.0,36014.28571428572,101892.0,350.0,5550880.17,9818330.737142857,7777328.842999999,2455798.8465240095,0,0,0,1,5,8873238.46,10910842.34,5095822.619999999,6035513.65,7133426.499999998,0,0,4997.714285714285
2017-05-01,10437173.89,8248934.13,0,0,1,5,2,2017,18,0,1,0,12763691.95,7075130.23,15808755.61,10508351.382857144,2515801.1635218426,-0.08628848589729277,0.0,0,33629.0,39024.0,35825.71428571428,101892.0,350.0,6659045.31,10508351.382857144,7650896.507,2515801.1635218426,1,0,0,0,4,13969061.08,8873238.46,-1205369.1300000008,5688561.719999999,-6301191.75,0,0,33629.0
2017-05-02,10668293.77,8545428.77,0,1,2,5,2,2017,18,0,0,0,10437173.89,8289377.68,14750037.65,10988643.334285716,2023974.1931441624,-0.18227626215939807,0.0,0,35419.0,32804.0,35310.71428571428,101892.0,350.0,8056843.67,10988643.334285716,7471843.783000001,2023974.1931441624,0,0,0,3,3,12763691.95,13969061.08,-2326518.0599999987,2147796.210000001,-1121148.9299999978,0,0,17709.5
2017-05-03,11066087.91,8850240.81,0,2,3,5,2,2017,18,0,0,0,10668293.77,11677117.94,11986923.68,11328488.49,1662676.2998739744,0.02214391390196524,0.0,0,31907.0,37962.0,35182.57142857143,101892.0,350.0,8628781.58,11328488.49,7335785.653666667,1662676.2998739744,0,0,0,2,2,10437173.89,12763691.95,231119.87999999896,-1008824.1699999999,2557637.9399999976,0,0,10635.666666666666
2017-05-04,5096072.55,4205229.55,0,3,4,5,2,2017,18,0,0,0,11066087.91,10910842.34,3822590.98,11241198.485714287,1657353.7957647678,0.037287512752847585,0.0,0,32706.0,33066.0,34431.71428571428,101892.0,350.0,7240460.1,11241198.485714287,7305091.1280000005,1657353.7957647678,0,0,0,1,1,10668293.77,10437173.89,397794.1400000006,155245.5700000003,166674.26000000164,0,0,8176.5
2017-05-05,5663567.39,4486107.35,0,4,5,5,2,2017,18,0,0,0,5096072.55,8873238.46,4629254.97,10410517.087142857,2866593.3936545784,-0.5394874330073889,0.0,0,40776.0,39311.0,35533.142857142855,101892.0,350.0,5516371.41,10410517.087142857,7347540.513666666,2866593.3936545784,1,1,0,0,0,11066087.91,10668293.77,-5970015.36,-3777165.910000001,-6367809.500000001,0,0,8155.2
2017-05-06,3743378.15,2996412.53,0,5,6,5,2,2017,18,1,0,0,5663567.39,13969061.08,3991728.43,9951992.648571428,3366569.4539998276,0.11135925449099027,0.0,0,34742.0,34984.0,34880.42857142857,101892.0,350.0,5307716.56,9951992.648571428,7382017.594333334,3366569.4539998276,0,0,0,9,30,5096072.55,11066087.91,567494.8399999999,-8305493.69,6537510.2,0,0,5790.333333333333
2017-05-07,4893557.72,3947883.38,0,6,7,5,2,2017,18,1,0,0,3743378.15,12763691.95,3428956.51,8491180.801428571,3546711.993087144,-0.3390423575413658,0.0,0,32822.0,33629.0,34571.57142857143,101892.0,350.0,7933547.43,8491180.801428571,7373739.251666667,3546711.993087144,0,0,0,8,29,5663567.39,5096072.55,-1920189.2399999998,-9020313.799999999,-2487684.0799999996,0,0,4688.857142857143
2017-05-08,5867384.27,4768855.8,0,0,8,5,2,2017,19,0,0,0,4893557.72,10437173.89,3512061.04,7366875.911428572,3196745.889522245,0.30725711480684903,0.0,0,31502.0,35419.0,34267.71428571428,101892.0,350.0,7075130.23,7366875.911428572,7422559.292,3196745.889522245,0,0,0,7,28,3743378.15,5663567.39,1150179.5699999998,-5543616.170000001,3070368.8099999996,0,0,31502.0
2017-05-09,6383091.75,5203605.53,0,1,9,5,2,2017,19,0,0,0,5867384.27,10668293.77,5195329.1,6714048.822857142,2919862.118478372,0.19900174999877174,0.0,0,38996.0,31907.0,34778.71428571428,101892.0,350.0,8289377.68,6714048.822857142,7501070.066333333,2919862.118478372,0,0,0,6,27,4893557.72,3743378.15,973826.5499999998,-4800909.5,-176353.02000000002,0,0,19498.0
2017-05-10,7501996.22,6032076.17,0,2,10,5,2,2017,19,0,0,0,6383091.75,11066087.91,4956146.85,6101877.105714285,2345341.792743365,0.08789393301489024,0.0,0,32416.0,32706.0,34851.42857142857,101892.0,350.0,11677117.94,6101877.105714285,7540662.154666666,2345341.792743365,0,0,0,5,26,5867384.27,4893557.72,515707.48000000045,-4682996.16,-458119.06999999937,0,0,10805.333333333334
2017-05-11,10239562.28,8268973.88,0,3,11,5,2,2017,19,0,0,0,7501996.22,5096072.55,6400896.15,5592721.149999999,1190660.5213674377,0.175291929651489,0.0,0,31077.0,40776.0,34618.71428571428,101892.0,350.0,10910842.34,5592721.149999999,7625523.800333333,1190660.5213674377,0,0,0,4,25,6383091.75,5867384.27,1118904.4699999997,2405923.67,603196.9899999993,0,0,7769.25
2017-05-12,8320439.9,6726540.41,0,4,12,5,2,2017,19,0,0,0,10239562.28,5663567.39,6346191.53,6327505.397142856,2084592.3777999743,0.3649116821335854,0.0,0,40565.0,34742.0,34588.57142857143,101892.0,350.0,8873238.46,6327505.397142856,7753479.3379999995,2084592.3777999743,0,0,0,3,24,7501996.22,6383091.75,2737566.0599999996,4575994.89,1618661.5899999999,0,0,8113.0
2017-05-13,7357524.23,5896933.82,0,5,13,5,2,2017,19,1,0,0,8320439.9,3743378.15,6080699.31,6707058.612857142,2183105.663953943,-0.18742230649335911,0.0,0,36556.0,32822.0,34847.71428571428,101892.0,350.0,13969061.08,6707058.612857142,7819287.617,2183105.663953943,0,0,0,2,23,10239562.28,7501996.22,-1919122.379999999,4577061.75,-4656688.439999999,0,0,6092.666666666667
2017-05-14,6662133.39,5287890.68,0,6,14,5,2,2017,19,1,0,0,7357524.23,4893557.72,5046450.29,7223365.195714286,1749733.2301705922,-0.11572893760100356,0.0,0,36185.0,31502.0,35328.142857142855,101892.0,350.0,12763691.95,7223365.195714286,7861848.447666666,1749733.2301705922,0,0,0,1,22,8320439.9,10239562.28,-962915.6699999999,2463966.5100000007,956206.709999999,0,0,5169.285714285715
2017-05-15,7541584.53,6196974.67,0,0,15,5,2,2017,20,0,0,0,6662133.39,5867384.27,5118767.2,7476018.862857142,1461137.6502452518,-0.09451424395784835,0.0,0,35091.0,38996.0,35840.857142857145,101892.0,350.0,10437173.89,7476018.862857142,7915704.551,1461137.6502452518,1,0,0,0,21,7357524.23,8320439.9,-695390.8400000008,794749.1200000001,267524.82999999914,0,0,35091.0
2017-05-16,6978902.38,5556954.23,0,1,16,5,2,2017,20,0,0,0,7541584.53,6383091.75,5550880.17,7715190.328571429,1279694.759898695,0.13200743493369171,0.0,0,30119.0,32416.0,34572.71428571428,101892.0,350.0,10668293.77,7715190.328571429,7996465.128666666,1279694.759898695,0,0,0,9,20,6662133.39,7357524.23,879451.1400000006,1158492.7800000003,1574841.9800000014,0,0,15059.5
2017-05-17,7526190.32,5942140.35,0,2,17,5,2,2017,20,0,0,0,6978902.38,7501996.22,6659045.31,7800306.132857143,1193219.2094133517,-0.07461060043306311,0.0,0,29307.0,31077.0,34128.57142857143,101892.0,350.0,11066087.91,7800306.132857143,8044065.869,1193219.2094133517,0,0,0,8,19,7541584.53,6662133.39,-562682.1500000004,-523093.83999999985,-1442133.290000001,0,0,9769.0
2017-05-18,10554187.11,8417567.55,0,3,18,5,2,2017,20,0,0,0,7526190.32,10239562.28,8056843.67,7803762.432857143,1192245.748084947,0.07842034609459603,0.0,0,35769.0,40565.0,34798.857142857145,101892.0,350.0,5096072.55,7803762.432857143,8072970.702666666,1192245.748084947,0,0,0,7,18,6978902.38,7541584.53,547287.9400000004,-2713371.959999999,1109970.0900000008,0,0,8942.25
2017-05-19,8723026.23,6978931.62,0,4,19,5,2,2017,20,0,0,0,10554187.11,8320439.9,8628781.58,7848708.837142857,1300402.0722740288,0.40232795893474016,0.0,0,30812.0,36556.0,33405.57142857143,101892.0,350.0,5663567.39,7848708.837142857,8156215.484,1300402.0722740288,0,0,0,6,17,7526190.32,6978902.38,3027996.789999999,2233747.209999999,2480708.8499999987,0,0,6162.4
2017-05-20,6210104.92,4916762.05,0,5,20,5,2,2017,20,1,0,0,8723026.23,7357524.23,7240460.1,7906221.17,1333230.4330848074,-0.17350089219708742,0.0,0,33045.0,36185.0,32904.0,101892.0,350.0,3743378.15,7906221.17,8159356.9723333325,1333230.4330848074,0,0,0,5,16,10554187.11,7526190.32,-1831160.879999999,1365502.0,-4859157.669999998,0,0,5507.5
2017-05-21,7924193.43,6410830.66,0,6,21,5,2,2017,20,1,0,0,6210104.92,6662133.39,5516371.41,7742304.125714285,1474939.58892775,-0.2880790729893289,0.0,0,35913.0,35091.0,32865.142857142855,101892.0,350.0,4893557.72,7742304.125714285,8125011.799666667,1474939.58892775,0,0,0,4,15,8723026.23,10554187.11,-2512921.3100000005,-452028.46999999974,-681760.4300000016,0,0,5130.428571428572
2017-05-22,7701304.95,6167091.35,0,0,22,5,2,2017,21,0,0,0,7924193.43,7541584.53,5307716.56,7922598.417142856,1395913.883804325,0.27601603065991354,0.0,0,33719.0,30119.0,32669.14285714286,101892.0,350.0,5867384.27,7922598.417142856,8205272.533666667,1395913.883804325,0,0,0,3,14,6210104.92,8723026.23,1714088.5099999998,382608.89999999944,4227009.82,0,0,33719.0
2017-05-23,8875094.41,7259320.81,0,1,23,5,2,2017,21,0,0,0,7701304.95,6978902.38,7933547.43,7945415.62,1389940.5424433853,-0.028127592034310034,0.0,0,30096.0,29307.0,32665.85714285714,101892.0,350.0,6383091.75,7945415.62,8285058.8133333335,1389940.5424433853,0,0,0,2,13,7924193.43,6210104.92,-222888.47999999952,722402.5700000003,-1936976.9899999993,0,0,15048.0
2017-05-24,9809118.2,7989958.15,0,2,24,5,2,2017,21,0,0,0,8875094.41,7526190.32,7075130.23,8216300.1957142865,1354505.6850580878,0.1524143593352969,0.0,0,36796.0,35769.0,33735.71428571428,101892.0,350.0,7501996.22,8216300.1957142865,8316443.712666666,1354505.6850580878,0,0,0,1,12,7701304.95,7924193.43,1173789.46,1348904.0899999999,1396677.9399999995,0,0,12265.333333333334
2017-05-25,12997641.6,10345551.33,0,3,25,5,2,2017,21,0,0,0,9809118.2,10554187.11,8289377.68,8542432.75,1433201.2163098347,0.10524099765604622,0.0,0,33264.0,30812.0,33377.857142857145,101892.0,350.0,10239562.28,8542432.75,8407576.645,1433201.2163098347,1,0,0,0,11,8875094.41,7701304.95,934023.7899999991,-745068.9100000001,-239765.67000000086,0,0,8316.0
2017-05-26,10924584.92,8936147.49,0,4,26,5,2,2017,21,0,0,0,12997641.6,8723026.23,11677117.94,8891497.677142857,2132025.656005829,0.325057088210029,0.0,0,42164.0,33045.0,34999.57142857143,101892.0,350.0,8320439.9,8891497.677142857,8564518.775666665,2132025.656005829,0,0,0,5,10,9809118.2,8875094.41,3188523.4000000004,4274615.369999999,2254499.6100000013,0,0,8432.8
2017-05-27,6842735.97,5377732.71,0,5,27,5,2,2017,21,1,0,0,10924584.92,6210104.92,10910842.34,9206006.061428573,2261483.7617983785,-0.1594948332780618,0.0,0,38464.0,35913.0,35773.71428571428,101892.0,350.0,7357524.23,9206006.061428573,8539434.341666667,2261483.7617983785,0,0,0,4,9,12997641.6,9809118.2,-2073056.6799999997,4714480.0,-5261580.08,0,0,6410.666666666667
2017-05-28,6133951.19,4817050.8,0,6,28,5,2,2017,21,1,0,0,6842735.97,7924193.43,8873238.46,9296381.925714286,2130661.0917418934,-0.3736388137298676,0.0,0,37792.0,33719.0,36042.142857142855,101892.0,350.0,6662133.39,9296381.925714286,8403830.796,2130661.0917418934,0,0,0,3,8,10924584.92,12997641.6,-4081848.95,-1081457.46,-2008792.2700000005,0,0,5398.857142857143
2017-05-29,7513494.18,5975112.76,0,0,29,5,2,2017,22,0,0,0,6133951.19,7701304.95,13969061.08,9040633.034285715,2411725.335015291,-0.1035820734728713,0.0,0,36429.0,30096.0,36429.28571428572,101892.0,350.0,7541584.53,9040633.034285715,8312521.220333333,2411725.335015291,0,0,0,2,7,6842735.97,10924584.92,-708784.7799999993,-1567353.7599999998,3373064.170000001,0,0,36429.0
2017-05-30,15437626.24,12468271.46,0,1,30,5,2,2017,22,0,0,0,7513494.18,8875094.41,12763691.95,9013802.924285714,2430083.295164388,0.22490283135102662,0.0,0,37677.0,36796.0,37512.28571428572,101892.0,350.0,6978902.38,9013802.924285714,8097335.657000001,2430083.295164388,0,0,0,1,6,6133951.19,6842735.97,1379542.9899999993,-1361600.2300000004,2088327.7699999986,0,0,18838.5
2017-05-31,17314841.86,13846685.08,0,2,31,5,2,2017,22,0,0,1,15437626.24,9809118.2,10437173.89,9951307.471428571,3428451.823510782,1.0546533836537821,0.0,0,33980.0,33264.0,37110.0,100361.0,347.0,7526190.32,9951307.471428571,8186466.799999999,3428451.823510782,0,0,0,0,5,7513494.18,6133951.19,7924132.0600000005,5628508.040000001,6544589.070000001,0,0,11326.666666666666
2017-06-01,17639270.88,14102311.81,0,3,1,6,2,2017,22,0,1,0,17314841.86,12997641.6,10668293.77,11023553.70857143,4409821.016551237,0.12160001743895044,0.0,0,33594.0,42164.0,37157.142857142855,100361.0,347.0,10554187.11,11023553.70857143,8415722.399,4409821.016551237,1,0,0,0,5,15437626.24,7513494.18,1877215.6199999992,4317200.26,-6046916.440000001,0,0,8398.5
2017-06-02,17528852.88,14154253.77,0,4,2,6,2,2017,22,0,0,0,17639270.88,10924584.92,11066087.91,11686643.605714286,5057535.658063475,0.01873704782424146,0.0,0,35023.0,38464.0,36137.0,100361.0,347.0,8723026.23,11686643.605714286,8648088.302666666,5057535.658063475,0,0,0,3,4,17314841.86,15437626.24,324429.01999999955,6714685.959999999,-1552786.5999999996,0,0,7004.6
2017-06-03,15308256.14,12312510.57,0,5,3,6,2,2017,22,1,0,0,17528852.88,6842735.97,5096072.55,12630110.457142856,5489258.745668169,-0.006259782547202386,0.0,0,34130.0,37792.0,35517.857142857145,100361.0,347.0,6210104.92,12630110.457142856,8863513.801666666,5489258.745668169,0,0,0,2,3,17639270.88,17314841.86,-110418.0,10686116.91,-434847.01999999955,0,0,5688.333333333333
2017-06-04,4982217.86,4015671.63,0,6,4,6,2,2017,22,1,0,0,15308256.14,6133951.19,5663567.39,13839470.481428573,4902935.661879161,-0.12668237649102787,0.0,0,35091.0,36429.0,35132.0,100361.0,347.0,7924193.43,13839470.481428573,9203919.921333333,4902935.661879161,0,0,0,1,2,17528852.88,17639270.88,-2220596.7399999984,9174304.95,-2110178.7399999984,0,0,5013.0
2017-06-05,6879970.92,5535512.4,0,0,5,6,2,2017,23,0,0,0,4982217.86,7513494.18,3743378.15,13674937.14857143,5214068.573788877,-0.6745404692451141,0.0,0,35649.0,37677.0,35020.57142857143,100361.0,347.0,7701304.95,13674937.14857143,9181208.270333333,5214068.573788877,1,0,0,0,1,15308256.14,17528852.88,-10326038.280000001,-2531276.3199999994,-8105441.540000003,0,0,35649.0
2017-06-06,5342823.74,4216558.08,0,1,6,6,2,2017,23,0,0,0,6879970.92,15437626.24,4893557.72,13584433.825714286,5342750.808110108,0.3809052741824501,0.0,0,35826.0,33980.0,34756.142857142855,100361.0,347.0,8875094.41,13584433.825714286,9285761.362666667,5342750.808110108,0,1,0,9,0,4982217.86,15308256.14,1897753.0599999996,-8557655.32,12223791.34,0,0,17913.0
2017-06-07,7640608.49,6119021.16,0,2,7,6,2,2017,23,0,0,0,5342823.74,17314841.86,5867384.27,12142319.182857143,6071818.362510907,-0.22342349958653596,0.0,0,32575.0,33594.0,34555.42857142857,100361.0,347.0,9809118.2,12142319.182857143,9300736.896666668,6071818.362510907,0,0,0,8,30,6879970.92,4982217.86,-1537147.1799999997,-11972018.12,-3434900.2399999993,0,0,10858.333333333334
2017-06-08,7229728.05,5870597.71,0,3,8,6,2,2017,23,0,0,0,7640608.49,17639270.88,6383091.75,10760285.844285714,5792842.77705565,0.43006935317690265,0.0,0,39435.0,35023.0,35389.857142857145,100361.0,347.0,12997641.6,10760285.844285714,9359844.370666666,5792842.77705565,0,0,0,7,29,5342823.74,6879970.92,2297784.75,-9998662.389999999,3834931.9299999997,0,0,9858.75
2017-06-09,6070420.59,4805414.43,0,4,9,6,2,2017,23,0,0,0,7229728.05,17528852.88,7501996.22,9273208.297142858,5016751.446185248,-0.05377587930827221,0.0,0,40944.0,34130.0,36235.71428571428,100361.0,347.0,10924584.92,9273208.297142858,9388065.580666665,5016751.446185248,0,0,0,6,28,7640608.49,5342823.74,-410880.4400000004,-10299124.829999998,-2708665.1900000004,0,0,8188.8
2017-06-10,6331260.25,5062026.02,0,5,10,6,2,2017,23,1,0,0,6070420.59,15308256.14,10239562.28,7636289.398571429,3520237.390003587,-0.16035284480721235,0.0,0,35721.0,35091.0,36463.0,100361.0,347.0,6842735.97,7636289.398571429,9340346.393000001,3520237.390003587,0,0,0,5,27,7229728.05,7640608.49,-1159307.46,-9237835.55,-748427.0199999996,0,0,5953.5
2017-06-11,6522568.24,5237226.84,0,6,11,6,2,2017,23,1,0,0,6331260.25,4982217.86,8320439.9,6353861.414285714,973319.4358103242,0.04296896007991435,0.0,0,33686.0,35649.0,36262.28571428572,100361.0,347.0,6133951.19,6353861.414285714,9210069.658666667,973319.4358103242,0,0,0,4,26,6070420.59,7229728.05,260839.66000000015,1349042.3899999997,1420147.12,0,0,4812.285714285715
2017-06-12,6628740.01,5335810.64,0,0,12,6,2,2017,24,0,0,0,6522568.24,6879970.92,7357524.23,6573911.468571429,762911.7591010306,0.030216415444302758,0.0,0,35853.0,35826.0,36291.42857142857,100361.0,347.0,7513494.18,6573911.468571429,9150140.603333334,762911.7591010306,0,0,0,3,25,6331260.25,6070420.59,191307.99000000022,-357402.6799999997,-69531.66999999993,0,0,35853.0
2017-06-13,9097973.24,7325847.9,0,1,13,6,2,2017,24,0,0,0,6628740.01,5342823.74,6662133.39,6538021.338571428,751944.4997443057,0.016277602026284033,0.0,0,31576.0,32575.0,35684.28571428572,100361.0,347.0,15437626.24,6538021.338571428,9125847.796,751944.4997443057,0,0,0,2,24,6522568.24,6331260.25,106171.76999999955,1285916.2699999996,-85136.22000000067,0,0,15788.0
2017-06-14,10026676.46,8103723.85,0,2,14,6,2,2017,24,0,0,0,9097973.24,7640608.49,7541584.53,7074471.2671428565,1041067.5563350869,0.3725041601080987,0.0,0,37243.0,39435.0,36351.142857142855,100361.0,347.0,17314841.86,7074471.2671428565,9207042.457666667,1041067.5563350869,0,0,0,1,23,6628740.01,6522568.24,2469233.2300000004,1457364.75,2363061.460000001,0,0,12414.333333333334
2017-06-15,7940593.56,6369139.96,0,3,15,6,2,2017,24,0,0,0,10026676.46,7229728.05,6978902.38,7415338.12,1532133.7304073789,0.10207803381052827,0.0,0,37351.0,40944.0,36053.42857142857,100361.0,347.0,17639270.88,7415338.12,9289878.855333334,1532133.7304073789,1,0,0,0,22,9097973.24,6628740.01,928703.2200000007,2796948.410000001,-1540530.0099999998,0,0,9337.75
2017-06-16,7143718.68,5840484.65,0,4,16,6,2,2017,24,0,0,0,7940593.56,6070420.59,7526190.32,7516890.335714286,1541311.9313678308,-0.20805327750647307,0.0,0,36969.0,35721.0,35485.57142857143,100361.0,347.0,17528852.88,7516890.335714286,9321935.227999998,1541311.9313678308,0,0,0,9,21,10026676.46,9097973.24,-2086082.9000000013,1870172.9699999997,-3014786.120000002,0,0,7393.8
2017-06-17,7455304.37,6136710.77,0,5,17,6,2,2017,24,1,0,0,7143718.68,6331260.25,10554187.11,7670218.634285715,1422220.6936116437,-0.10035457349362176,0.0,0,34268.0,33686.0,35278.0,100361.0,347.0,15308256.14,7670218.634285715,9309186.173333334,1422220.6936116437,0,0,0,8,20,7940593.56,10026676.46,-796874.8799999999,812458.4299999997,1289208.0200000014,0,0,5711.333333333333
2017-06-18,7827068.5,6257008.19,0,6,18,6,2,2017,24,1,0,0,7455304.37,6522568.24,8723026.23,7830796.365714286,1304425.3102006475,0.04361673575869318,0.0,0,34308.0,35853.0,35366.857142857145,100361.0,347.0,4982217.86,7830796.365714286,9205890.082,1304425.3102006475,0,0,0,7,19,7143718.68,7940593.56,311585.6900000004,932736.1299999999,1108460.5700000003,0,0,4901.142857142857
2017-06-19,7342525.83,5820728.91,0,0,19,6,2,2017,25,0,0,0,7827068.5,6628740.01,6210104.92,8017153.545714286,1172930.9739325615,0.0498657213105842,0.0,0,32370.0,31576.0,34869.28571428572,100361.0,347.0,6879970.92,8017153.545714286,9176024.824333334,1172930.9739325615,0,0,0,6,18,7455304.37,7143718.68,371764.1299999999,1198328.4900000002,60178.43999999948,0,0,32370.0
2017-06-20,8225238.75,6368214.24,0,1,20,6,2,2017,25,0,0,0,7342525.83,9097973.24,7924193.43,8119122.948571429,1057453.5854655947,-0.06190602139230028,0.0,0,33905.0,37243.0,35202.0,100361.0,347.0,5342823.74,8119122.948571429,9213772.188,1057453.5854655947,0,0,0,5,17,7827068.5,7455304.37,-484542.6699999999,-1755447.4100000001,-856306.7999999998,0,0,16952.5
2017-06-21,10655514.59,8609715.32,0,2,21,6,2,2017,25,0,0,0,8225238.75,10026676.46,7701304.95,7994446.592857143,970700.0761519081,0.12021924613372459,0.0,0,34714.0,37351.0,34840.71428571428,100361.0,347.0,7640608.49,7994446.592857143,9223807.032,970700.0761519081,0,0,0,4,16,7342525.83,7827068.5,882712.9199999999,-1801437.710000001,1367255.5899999999,0,0,11571.333333333334
2017-06-22,9198620.13,7431185.52,0,3,22,6,2,2017,25,0,0,0,10655514.59,7940593.56,8875094.41,8084280.611428572,1193620.921350206,0.29546568967374953,0.0,0,35493.0,36969.0,34575.28571428572,100361.0,347.0,7229728.05,8084280.611428572,9322280.686666666,1193620.921350206,0,0,0,3,15,8225238.75,7342525.83,2430275.84,2714921.0300000003,1547562.92,0,0,8873.25
2017-06-23,6526283.84,5230359.86,0,4,23,6,2,2017,25,0,0,0,9198620.13,7143718.68,9809118.2,8263998.692857142,1261176.82448211,-0.13672680448180952,1.0,1,35661.0,34268.0,34388.42857142857,100361.0,347.0,6070420.59,8263998.692857142,9333064.877333336,1261176.82448211,0,0,0,2,14,10655514.59,8225238.75,-1456894.459999999,2054901.4500000011,-3887170.299999999,0,0,7132.2
2017-06-24,7602436.11,6685562.91,0,5,24,6,2,2017,25,1,0,0,6526283.84,7455304.37,12997641.6,8175793.715714285,1369523.4373282553,-0.29051490900081345,1.0,1,33715.0,34308.0,34309.42857142857,100361.0,347.0,6331260.25,8175793.715714285,9223637.065333333,1369523.4373282553,0,0,0,1,13,9198620.13,10655514.59,-2672336.290000001,-929020.5300000003,-1215441.830000002,0,1,5619.166666666667
